"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Chris Getz","- - -","313","1115","254","2","126","77","63","7.1 %","11.7 %",".054",".288",".253",".314",".307",".289","73","5.2","2.8","1.8","3388"
"Alexi Casilla","Twins","416","1456","327","10","178","117","51","7.2 %","12.0 %",".084",".282",".252",".309",".336",".295","79","-7.1","2.8","1.8","5248"
"Ramon Martinez","- - -","780","2206","512","29","223","242","10","7.7 %","12.1 %",".105",".286",".262",".321",".367",".302","79","-14.8","-4.5","1.8","1120"
"Larry Bigbie","- - -","388","1367","328","31","164","137","25","8.7 %","22.1 %",".128",".329",".267",".331",".395",".320","93","-16.2","7.2","1.7","128"
"Matt Franco","- - -","628","1113","261","22","110","117","2","11.1 %","14.2 %",".124",".297",".267",".349",".391",".325","94","-4.8","-2.9","1.7","1499"
"Orlando Miller","- - -","283","1017","244","24","95","113","8","4.2 %","21.9 %",".143",".314",".259",".305",".402",".302","83","-5.0","","1.7","1008917"
"Scott Stahoviak","Twins","315","1093","250","27","134","118","13","10.3 %","23.3 %",".159",".324",".260",".341",".418",".334","92","0.0","","1.7","1012384"
"Eddie Murray","- - -","428","1769","435","63","207","255","18","8.3 %","13.1 %",".164",".280",".272",".328",".436",".332","94","3.0","","1.6","1009386"
"Wilson Valdez","- - -","368","1050","234","6","116","93","14","5.8 %","13.2 %",".087",".277",".242",".289",".329",".271","63","6.9","7.9","1.6","1863"
"Greg Dobbs","- - -","694","1626","398","39","157","211","9","5.8 %","18.6 %",".141",".304",".264",".308",".405",".309","85","-8.9","-2.1","1.6","2158"
"Alex Arias","- - -","612","1614","374","16","162","169","9","8.9 %","11.2 %",".092",".288",".262",".335",".354",".308","81","-13.4","","1.6","123"
"Midre Cummings","- - -","442","1188","282","22","131","121","9","7.6 %","16.1 %",".131",".299",".262",".322",".393",".315","83","8.8","0.3","1.6","1927"
"Mark Johnson","- - -","416","1162","229","38","142","137","12","13.3 %","23.4 %",".170",".278",".232",".338",".402",".326","93","1.4","0.0","1.6","1376"
"Chris Richard","- - -","277","1006","229","34","132","122","18","8.1 %","18.2 %",".190",".282",".255",".323",".445",".324","96","0.1","-0.9","1.6","163"
"Delmon Young","- - -","736","2997","809","72","345","411","34","4.2 %","17.4 %",".140",".328",".288",".321",".428",".323","97","-50.9","-1.3","1.5","2140"
"Terry Shumpert","- - -","613","1589","377","43","237","170","62","8.1 %","16.2 %",".179",".298",".268",".334",".447",".343","87","-17.4","-0.7","1.5","449"
"Chris Burke","- - -","477","1443","303","23","176","111","40","7.8 %","16.8 %",".120",".277",".239",".315",".359",".301","77","-0.5","3.3","1.5","2164"
"Matt Treanor","- - -","434","1367","263","16","109","119","4","9.8 %","18.9 %",".082",".271",".224",".315",".306",".281","67","-2.6","-5.2","1.5","2265"
"Paul Bako","- - -","765","2471","508","24","195","195","4","9.4 %","23.8 %",".087",".302",".231",".305",".318",".275","59","5.1","-2.4","1.5","676"
"Aaron Guiel","- - -","307","1099","239","35","151","128","8","7.6 %","19.8 %",".168",".280",".246",".322",".414",".318","87","0.6","2.8","1.4","1503"
"Willie Bloomquist","- - -","851","2465","596","17","323","170","126","6.7 %","15.6 %",".073",".311",".265",".317",".338",".297","79","-20.1","6.2","1.4","1066"
"Mark Smith","- - -","408","1081","233","32","125","130","15","9.0 %","19.5 %",".160",".276",".243",".316",".403",".316","85","6.1","-0.4","1.4","540"
"Josh Barfield","- - -","309","1075","267","16","133","112","35","4.1 %","17.5 %",".112",".307",".264",".295",".375",".292","76","-4.7","7.7","1.4","3622"
"Matt Mieske","- - -","570","1642","392","53","216","219","7","7.3 %","18.2 %",".173",".294",".263",".319",".436",".324","88","-6.0","","1.4","1008849"
"Jose Macias","- - -","646","1789","422","26","201","173","43","5.2 %","13.6 %",".115",".285",".256",".298",".371",".293","73","5.4","-0.1","1.4","476"
"Reggie Willits","Angels","414","1014","218","0","146","58","40","12.7 %","16.7 %",".044",".319",".258",".356",".302",".307","84","0.5","6.4","1.3","5590"
"Carlos Febles","Royals","500","1892","414","24","255","146","68","8.6 %","15.7 %",".104",".291",".250",".328",".354",".311","77","-7.8","1.8","1.3","598"
"Ronny Cedeno","- - -","708","2318","525","33","223","197","34","5.0 %","19.8 %",".107",".298",".246",".287",".353",".278","64","-0.7","4.7","1.3","2179"
"Alberto T. Castillo","- - -","380","1173","226","12","98","101","3","8.8 %","18.7 %",".077",".266",".220",".293",".297",".267","53","25.0","-6.5","1.3","812"
"Aaron Miles","- - -","931","3064","793","19","347","229","30","5.3 %","9.6 %",".072",".305",".281",".320",".352",".296","73","-28.5","13.3","1.2","1844"
"Steve Cox","Devil Rays","373","1399","324","39","146","158","8","9.2 %","17.2 %",".156",".294",".262",".340",".417",".332","99","-8.7","-2.8","1.2","1200"
"Tony Tarasco","- - -","402","1092","233","34","145","116","39","9.7 %","15.2 %",".161",".256",".240",".315",".401",".316","88","1.1","-0.1","1.2","1486"
"Jacob Brumfield","- - -","419","1415","327","26","214","137","48","8.1 %","16.9 %",".137",".295",".257",".320",".394",".315","83","-6.0","","1.2","1001583"
"Dave Clark","- - -","452","1045","252","27","126","142","9","10.8 %","20.9 %",".143",".330",".274",".353",".417",".338","101","-16.0","","1.2","1002277"
"Wily Mo Pena","- - -","599","1845","425","84","211","240","12","6.0 %","30.3 %",".195",".320",".250",".303",".445",".321","90","-21.2","0.1","1.1","344"
"Lastings Milledge","- - -","433","1659","404","33","166","167","40","6.3 %","17.3 %",".125",".312",".269",".328",".395",".317","91","-21.5","-3.2","1.1","6441"
"Mariano Duncan","- - -","366","1423","385","23","183","165","21","3.0 %","20.3 %",".122",".344",".285",".308",".407",".312","82","-13.0","","1.1","1003554"
"Ryan Garko","- - -","463","1752","427","55","190","250","0","7.1 %","15.5 %",".159",".300",".275",".347",".434",".342","107","-20.1","-16.6","1.1","6319"
"Andy Fox","- - -","744","2194","461","30","248","168","74","9.0 %","18.6 %",".098",".288",".239",".324",".338",".300","76","-16.0","2.8","1.1","1379"
"Russ Davis","- - -","604","2178","508","84","261","276","16","6.7 %","23.1 %",".188",".301",".257",".310",".444",".325","93","-54.0","","1.1","1003076"
"Terry Pendleton","- - -","492","1878","451","36","174","229","8","6.3 %","16.8 %",".122",".296",".259",".306",".382",".300","77","2.0","","1.1","1010157"
"Andy LaRoche","- - -","403","1332","267","22","133","113","8","9.1 %","15.5 %",".111",".256",".226",".305",".337",".288","72","1.7","0.0","1.0","6444"
"Angel Berroa","- - -","745","2807","665","46","329","254","50","4.2 %","16.4 %",".116",".297",".258",".303",".374",".296","73","-34.2","6.4","1.0","591"
"Kurt Abbott","- - -","658","2160","508","59","262","233","20","6.0 %","25.5 %",".167",".324",".256",".306",".423",".316","83","-35.0","","1.0","1000013"
"Mitch Maier","Royals","331","1051","232","9","115","87","13","10.0 %","18.9 %",".096",".311",".252",".331",".348",".305","83","-2.9","-3.2","1.0","5588"
"James Mouton","- - -","659","1795","386","18","222","147","109","9.7 %","18.8 %",".091",".301",".246",".328",".337",".305","83","-4.0","","0.9","1009268"
"Nick Green","- - -","392","1131","237","16","142","96","6","6.8 %","23.5 %",".111",".304",".237",".305",".348",".287","69","-1.6","6.4","0.9","1502"
"Eric Owens","- - -","785","2577","621","26","305","214","126","7.1 %","11.0 %",".083",".290",".264",".318",".347",".299","78","-0.5","1.1","0.8","534"
"Timo Perez","- - -","593","1825","449","26","187","185","23","5.0 %","8.7 %",".113",".282",".269",".308",".382",".297","78","7.1","-4.9","0.8","891"
"Chris Woodward","- - -","646","1896","408","33","211","191","9","7.2 %","21.1 %",".125",".289",".239",".296",".365",".289","69","-0.8","1.1","0.8","1329"
"Danny Tartabull","- - -","322","1350","288","54","162","203","2","13.1 %","24.1 %",".201",".295",".249",".346",".450",".345","104","-30.0","","0.8","1012829"
"Mike Devereaux","- - -","338","1207","270","28","147","138","19","7.7 %","16.5 %",".129",".275",".246",".304",".375",".300","75","7.0","","0.8","1003242"
"Luis Rivas","- - -","647","2290","541","34","286","201","81","5.5 %","13.8 %",".120",".287",".257",".303",".377",".301","78","-27.4","5.2","0.7","753"
"Matthew LeCroy","- - -","474","1539","361","60","146","218","0","8.0 %","21.6 %",".180",".299",".260",".326",".440",".330","98","-16.6","-7.3","0.7","1456"
"Chris Gomez","- - -","1451","5007","1174","60","506","476","33","8.0 %","14.6 %",".099",".300",".262",".326",".361",".305","82","-100.0","-4.9","0.7","1208"
"Mike Jacobs","- - -","556","2117","489","100","244","310","5","7.8 %","23.0 %",".221",".287",".253",".313",".475",".335","100","-28.0","-7.1","0.7","2231"
"Jolbert Cabrera","- - -","560","1531","362","18","189","157","38","4.8 %","15.7 %",".107",".297",".257",".306",".365",".295","76","-2.5","0.5","0.7","373"
"Desi Relaford","- - -","931","3347","714","40","375","308","81","8.8 %","14.8 %",".104",".277",".243",".319",".347",".299","74","-32.5","2.0","0.6","1096"
"Chris Widger","- - -","584","1998","435","55","180","222","10","7.1 %","19.2 %",".155",".272",".238",".296",".393",".300","74","-30.1","-2.6","0.6","1541"
"David McCarty","- - -","501","1276","287","34","146","154","7","8.4 %","22.5 %",".146",".303",".251",".319",".397",".315","82","8.6","-0.1","0.6","1462"
"Kirt Manwaring","- - -","535","1896","415","11","134","150","4","8.0 %","16.5 %",".072",".293",".246",".316",".318",".284","57","12.0","","0.5","1008091"
"Raul Casanova","- - -","380","1201","255","35","98","130","2","8.2 %","16.7 %",".143",".257",".236",".304",".379",".298","74","-13.4","-4.2","0.5","680"
"Luis Polonia","- - -","465","1678","443","22","227","131","71","7.2 %","9.6 %",".123",".311",".291",".343",".414",".331","94","-21.0","","0.5","1010427"
"Luis Rodriguez","- - -","407","1123","231","10","100","80","6","9.8 %","9.8 %",".086",".255",".238",".314",".324",".286","74","-6.1","-0.3","0.5","2364"
"Keith Osik","- - -","444","1265","259","13","96","108","6","8.8 %","16.0 %",".091",".269",".231",".308",".321",".285","65","-2.1","-1.4","0.4","1001"
"Abraham Nunez","- - -","1018","2804","601","18","286","209","38","8.9 %","15.9 %",".072",".287",".242",".313",".314",".282","64","13.1","-3.5","0.4","1420"
"Quinton McCracken","- - -","975","2779","675","21","359","244","89","8.2 %","16.0 %",".100",".324",".274",".336",".374",".314","78","-16.6","0.6","0.4","1377"
"Thomas Howard","- - -","637","1603","392","31","178","174","31","6.2 %","15.0 %",".135",".297",".265",".315",".401",".313","85","-13.0","","0.4","1006090"
"David Newhan","- - -","403","1095","249","23","148","120","29","7.3 %","19.2 %",".128",".296",".253",".312",".380",".307","83","-8.4","2.0","0.3","2009"
"Cory Sullivan","- - -","476","1272","305","10","156","97","32","7.4 %","19.9 %",".110",".336",".271",".327",".381",".312","78","-11.1","-0.4","0.3","1940"
"Doug Strange","- - -","427","1192","249","22","113","131","3","7.1 %","17.5 %",".121",".266",".231",".291",".352",".281","62","13.0","","0.1","1012596"
"Robb Quinlan","Angels","458","1196","307","25","134","121","16","5.8 %","15.6 %",".125",".312",".276",".322",".401",".315","89","-10.9","-2.8","0.0","1779"
"Willie McGee","- - -","589","1623","422","18","184","171","35","5.9 %","18.1 %",".092",".334",".280",".321",".373",".307","80","-4.0","","0.0","1008513"
"Lenny Harris","- - -","1214","2374","574","27","249","227","64","6.3 %","8.3 %",".096",".277",".263",".311",".360",".297","74","4.3","-0.6","0.0","1394"
"Alex Sanchez","- - -","427","1651","452","6","193","111","122","4.6 %","14.1 %",".076",".344",".296",".330",".372",".309","86","-35.1","-0.4","0.0","708"
"Daryle Ward","- - -","944","2462","588","90","242","379","1","7.8 %","17.1 %",".184",".285",".263",".320",".447",".324","91","-28.4","-10.1","0.0","579"
"Jason Phillips","- - -","463","1537","344","30","138","168","0","7.2 %","11.1 %",".121",".263",".249",".314",".370",".299","78","-15.6","-9.5","-0.1","892"
"Brant Brown","- - -","401","1150","261","45","142","146","15","6.4 %","27.5 %",".198",".308",".247",".301",".445",".317","85","-13.0","","-0.1","1001498"
"A.J. Hinch","- - -","335","1075","209","32","104","112","13","6.6 %","19.9 %",".136",".247",".219",".280",".356",".281","63","-10.0","0.2","-0.1","606"
"Felix Pie","- - -","398","1051","240","17","127","97","20","6.5 %","20.4 %",".126",".301",".249",".298",".374",".296","75","-5.8","3.8","-0.1","3751"
"Jermaine Allensworth","- - -","320","1190","268","15","155","114","42","8.7 %","19.2 %",".107",".317",".260",".339",".367",".318","87","-27.0","","-0.2","1000148"
"Curtis Goodwin","- - -","381","1138","251","3","129","56","66","7.6 %","19.4 %",".054",".312",".248",".307",".302",".280","58","15.0","","-0.3","1004863"
"Ryan Christenson","- - -","376","1154","222","16","159","102","16","9.9 %","22.2 %",".106",".280",".222",".303",".329",".283","64","2.7","1.7","-0.4","1594"
"Jorge Fabregas","- - -","603","1994","441","23","153","211","4","5.7 %","10.9 %",".074",".260",".241",".284",".315",".265","52","12.0","-0.1","-0.5","12"
"Chris Davis","- - -","303","1105","260","45","132","140","5","6.3 %","31.3 %",".196",".335",".253",".301",".448",".322","91","-16.0","-2.6","-0.5","9272"
"Pat Borders","- - -","427","1362","317","19","109","103","4","4.3 %","18.0 %",".093",".292",".247",".283",".340",".274","58","-5.1","-0.4","-0.6","1068"
"Mike Kingery","- - -","329","1052","267","15","154","105","20","9.3 %","9.0 %",".140",".304",".288",".354",".428",".342","91","-31.0","","-0.6","1006928"
"Neifi Perez","- - -","1398","5510","1370","64","640","489","57","4.2 %","9.1 %",".108",".284",".267",".297",".375",".290","56","32.0","8.7","-0.6","620"
"Randall Simon","- - -","521","1717","455","49","172","237","2","4.8 %","8.6 %",".139",".285",".283",".320",".422",".318","91","-13.1","-5.4","-0.7","497"
"Chad Moeller","- - -","490","1539","315","29","146","132","2","7.0 %","21.5 %",".126",".275",".226",".288",".352",".277","60","-13.3","-4.5","-0.7","66"
"Todd Greene","- - -","527","1657","397","71","181","217","5","4.0 %","20.0 %",".191",".277",".252",".286",".444",".311","79","-29.2","-1.5","-0.7","1450"
"Tomas Perez","- - -","771","2074","455","24","205","180","6","6.3 %","16.4 %",".102",".280",".240",".290",".342",".275","60","7.8","1.9","-0.7","965"
"Alex Cintron","- - -","677","2217","565","33","244","222","18","5.1 %","10.4 %",".119",".294",".275",".313",".394",".306","76","-45.7","4.2","-0.8","50"
"Adrian Brown","- - -","420","1272","293","11","166","86","45","8.6 %","12.7 %",".082",".292",".258",".325",".340",".303","75","-13.4","-0.6","-0.8","985"
"Phil Plantier","- - -","285","1035","209","39","119","124","6","10.1 %","21.7 %",".178",".260",".230",".315",".408",".314","87","-19.0","","-0.9","1010388"
"Jose Castillo","- - -","592","2059","487","39","211","218","13","5.4 %","18.4 %",".125",".296",".254",".296",".379",".290","71","-23.2","2.8","-1.0","1866"
"Mike Caruso","- - -","278","1140","294","7","144","90","34","3.1 %","6.7 %",".064",".289",".274",".302",".339",".285","64","-13.6","-0.1","-1.1","595"
"Greg Norton","- - -","1098","2764","600","89","315","338","15","11.7 %","21.9 %",".170",".295",".249",".339",".419",".330","92","-66.0","2.7","-1.1","1388"
"Ross Gload","- - -","794","1819","470","34","195","222","12","5.9 %","12.3 %",".127",".304",".281",".325",".408",".317","88","-15.1","-9.0","-1.2","1538"
"Carlos Garcia","- - -","421","1691","417","21","190","145","55","4.9 %","15.0 %",".102",".305",".266",".307",".368",".299","74","-20.0","","-1.2","1004496"
"Domingo Cedeno","- - -","391","1287","298","15","155","114","13","6.4 %","21.0 %",".107",".315",".254",".304",".361",".294","68","-16.0","","-1.3","1002101"
"Kevin Jordan","Phillies","553","1508","363","23","138","175","2","4.8 %","12.0 %",".106",".279",".258",".297",".363",".290","67","0.0","","-1.3","1006610"
"Josh Wilson","- - -","356","1012","211","9","84","67","13","4.6 %","19.9 %",".091",".279",".227",".279",".318",".269","62","-11.1","-2.3","-1.4","2102"
"Wilton Guerrero","- - -","667","1797","473","11","197","127","42","3.6 %","13.9 %",".087",".324",".282",".308",".369",".299","75","-24.7","0.8","-1.4","1378"
"Matt LaPorta","Indians","269","1008","216","30","104","115","3","8.0 %","20.4 %",".160",".273",".238",".304",".397",".308","90","-9.9","-10.1","-1.4","2280"
"Jeff Mathis","- - -","427","1363","234","26","132","139","8","7.0 %","26.6 %",".107",".250",".194",".257",".301",".247","45","2.4","-2.8","-1.4","3448"
"Craig Paquette","- - -","689","2357","534","87","269","331","23","4.5 %","21.7 %",".173",".275",".243",".279",".416",".298","74","-17.4","0.1","-1.5","484"
"Gary Bennett","- - -","576","1876","408","22","141","192","6","7.4 %","14.4 %",".086",".273",".241",".302",".328",".278","60","-23.4","-4.3","-1.5","420"
"Joe Carter","- - -","689","2854","661","121","351","451","42","6.2 %","14.8 %",".201",".256",".252",".301",".453",".324","90","-50.0","","-1.5","1002018"
"Mike Mordecai","- - -","733","1512","333","24","157","132","13","7.4 %","17.3 %",".118",".285",".244",".303",".363",".290","68","-15.9","-0.5","-1.5","1385"
"Vince Coleman","- - -","256","1086","250","8","137","66","104","7.0 %","17.1 %",".101",".301",".252",".306",".353",".305","77","-13.0","","-1.5","1002433"
"Melvin Nieves","- - -","421","1320","271","61","159","183","4","9.9 %","34.5 %",".213",".320",".233",".317",".446",".326","91","-36.0","","-1.6","1009595"
"Ken Harvey","Royals","271","1078","273","27","102","126","3","5.6 %","18.6 %",".137",".317",".274",".322",".411",".317","85","-7.1","-7.1","-1.7","604"
"Andy Sheets","- - -","332","1073","207","19","118","113","16","7.1 %","25.6 %",".105",".277",".216",".271",".321",".263","53","-3.1","0.0","-1.8","1226"
"Wendell Magee","- - -","364","1169","268","24","120","122","7","5.9 %","17.5 %",".129",".281",".247",".291",".376",".289","72","-15.8","2.1","-1.9","477"
"Eric Munson","- - -","360","1186","226","49","97","147","4","8.8 %","19.7 %",".180",".225",".214",".289",".394",".296","78","-29.7","-2.1","-1.9","481"
"Joe Orsulak","- - -","397","1039","240","12","116","105","6","6.6 %","10.7 %",".089",".271",".253",".302",".341",".284","69","-6.0","","-2.0","1009852"
"Ricky Gutierrez","- - -","969","3631","857","33","395","331","46","8.6 %","13.5 %",".085",".305",".268",".339",".353",".310","85","-114.8","-4.7","-2.0","387"
"Ozzie Guillen","- - -","727","2560","615","14","297","231","28","4.1 %","6.3 %",".082",".269",".258",".287",".340",".274","60","-19.0","","-2.0","1005125"
"Mark Lewis","- - -","667","2216","531","42","241","241","20","7.0 %","17.6 %",".132",".305",".263",".318",".396",".313","83","-60.0","","-2.0","1007585"
"Ruben Sierra","- - -","967","3578","845","128","419","548","29","7.3 %","15.2 %",".177",".271",".258",".309",".435",".318","89","-46.5","-0.6","-2.2","1099"
"Manny Alexander","- - -","535","1382","292","15","164","115","37","6.2 %","19.8 %",".094",".282",".231",".282",".325",".273","57","-7.1","0.4","-2.3","1954"
"Matt Walbeck","- - -","647","2249","486","27","213","202","13","5.9 %","15.0 %",".081",".265",".234",".281",".315",".266","51","-3.0","-1.3","-2.6","501"
"Andujar Cedeno","- - -","316","1159","243","25","110","118","11","6.2 %","20.8 %",".125",".271",".228",".285",".352",".274","63","-33.0","","-3.1","1002099"
"Luis Lopez","- - -","671","1739","385","22","170","150","10","5.8 %","19.3 %",".104",".295",".244",".298",".348",".283","67","-34.0","0.4","-3.2","695"
"Denny Hocking","- - -","863","2590","586","25","287","226","35","7.7 %","16.8 %",".095",".297",".252",".310",".347",".291","67","-22.8","0.0","-3.3","730"
"Peter Bergeron","Expos","304","1256","249","8","171","56","31","9.5 %","20.1 %",".083",".285",".226",".303",".308",".274","55","-13.3","1.7","-3.4","763"
"Karim Garcia","- - -","478","1561","352","66","180","212","10","5.2 %","21.1 %",".183",".265",".241",".279",".424",".298","76","-23.7","-3.8","-3.5","1537"
"Enrique Wilson","- - -","542","1537","343","22","155","141","14","5.8 %","11.0 %",".106",".261",".244",".288",".350",".276","59","-21.4","0.1","-3.7","858"
"Juan Castro","- - -","1053","2849","601","36","253","234","5","5.2 %","16.6 %",".098",".264",".229",".268",".327",".260","51","2.9","-5.7","-4.9","315"
